model,cat,strategy,divider,overlap,met,score
yolo11m,A_unfinetuned,bo_exploitation,3.0,0.5,map50,0.6306
yolo11m,A_unfinetuned,grid_search,4.0,0.5,map50,0.6452
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,map50,0.0
yolo11m,B_finetuned_unsupervised,bo_exploration,3.0,0.5,map50,0.8
yolo11m,B_finetuned_unsupervised,bo_exploitation,3.0,0.21,map50,0.7989
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,map50,0.8221
yolo11m,C_finetuned_supervised,bo_exploration,3.0,0.44,map50,0.799
yolo11m,C_finetuned_supervised,bo_exploitation,4.0,0.0,map50,0.8381
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,map50,0.8381
yolo11n,A_unfinetuned,baseline,0.0,0.0,map50,0.0
yolo11n,A_unfinetuned,bo_exploration,2.0,0.18,map50,0.5233
yolo11n,A_unfinetuned,bo_exploitation,4.0,0.44,map50,0.7536
yolo11n,A_unfinetuned,grid_search,4.0,0.5,map50,0.7534
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,map50,0.0
yolo11n,B_finetuned_unsupervised,bo_exploration,3.0,0.28,map50,0.7313
yolo11n,B_finetuned_unsupervised,bo_exploitation,3.0,0.1,map50,0.7355
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,map50,0.7618
yolo11n,C_finetuned_supervised,bo_exploration,3.0,0.18,map50,0.736
yolo11n,C_finetuned_supervised,bo_exploitation,3.0,0.39,map50,0.7302
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,map50,0.7843
yolo11m,A_unfinetuned,baseline,0.0,0.0,map50,0.0007
yolo11m,A_unfinetuned,bo_exploration,3.0,0.08,map50,0.5478
yolo11m,A_unfinetuned,bo_exploitation,2.0,0.03,map50,0.4286
yolo11m,A_unfinetuned,grid_search,4.0,0.5,map50,0.5767
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,map50,0.0
yolo11m,B_finetuned_unsupervised,bo_exploration,3.0,0.09,map50,0.8
yolo11m,B_finetuned_unsupervised,bo_exploitation,2.0,0.1,map50,0.661
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,map50,0.8218
yolo11m,C_finetuned_supervised,bo_exploration,2.0,0.03,map50,0.6594
yolo11m,C_finetuned_supervised,bo_exploitation,3.0,0.24,map50,0.7991
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,map50,0.8377
yolo11n,A_unfinetuned,baseline,0.0,0.0,map50,0.0
yolo11n,A_unfinetuned,bo_exploration,3.0,0.39,map50,0.7239
yolo11n,A_unfinetuned,bo_exploitation,3.0,0.5,map50,0.7254
yolo11n,A_unfinetuned,grid_search,4.0,0.5,map50,0.7542
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,map50,0.0004
yolo11n,B_finetuned_unsupervised,bo_exploration,3.0,0.33,map50,0.7045
yolo11n,B_finetuned_unsupervised,bo_exploitation,3.0,0.03,map50,0.7095
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,map50,0.7413
yolo11n,C_finetuned_supervised,bo_exploration,3.0,0.46,map50,0.6931
yolo11n,C_finetuned_supervised,bo_exploitation,2.0,0.0,map50,0.5458
yolo11n,C_finetuned_supervised,grid_search,4.0,0.25,map50,0.751
yolo11m,A_unfinetuned,baseline,0.0,0.0,map50,0.0008
yolo11m,A_unfinetuned,bo_exploration,3.0,0.46,map50,0.6584
yolo11m,A_unfinetuned,bo_exploitation,3.0,0.44,map50,0.6631
yolo11m,A_unfinetuned,grid_search,4.0,0.5,map50,0.6855
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,map50,0.0
yolo11m,B_finetuned_unsupervised,bo_exploration,3.0,0.49,map50,0.798
yolo11m,B_finetuned_unsupervised,bo_exploitation,3.0,0.01,map50,0.7953
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,map50,0.8222
yolo11m,C_finetuned_supervised,bo_exploration,2.0,0.05,map50,0.6614
yolo11m,C_finetuned_supervised,bo_exploitation,3.0,0.16,map50,0.8022
yolo11m,C_finetuned_supervised,grid_search,4.0,0.25,map50,0.8225
yolo11n,A_unfinetuned,baseline,0.0,0.0,map50,0.0008
yolo11n,A_unfinetuned,bo_exploration,2.0,0.14,map50,0.5714
yolo11n,A_unfinetuned,bo_exploitation,3.0,0.35,map50,0.7158
yolo11n,A_unfinetuned,grid_search,4.0,0.5,map50,0.7537
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,map50,0.0009
yolo11n,B_finetuned_unsupervised,bo_exploration,3.0,0.34,map50,0.6946
yolo11n,B_finetuned_unsupervised,bo_exploitation,2.0,0.29,map50,0.5253
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,map50,0.7287
yolo11n,C_finetuned_supervised,bo_exploration,3.0,0.24,map50,0.7026
yolo11n,C_finetuned_supervised,bo_exploitation,4.0,0.0,map50,0.7482
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,map50,0.7482
yolo11m,A_unfinetuned,baseline,0.0,0.0,map50,0.0005
yolo11m,A_unfinetuned,bo_exploration,4.0,0.5,map50,0.7465
yolo11m,A_unfinetuned,bo_exploitation,4.0,0.36,map50,0.7478
yolo11m,A_unfinetuned,grid_search,4.0,0.5,map50,0.7465
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,map50,0.0003
yolo11m,B_finetuned_unsupervised,bo_exploration,2.0,0.12,map50,0.6155
yolo11m,B_finetuned_unsupervised,bo_exploitation,3.0,0.5,map50,0.7375
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,map50,0.7513
yolo11m,C_finetuned_supervised,bo_exploration,3.0,0.06,map50,0.7403
yolo11m,C_finetuned_supervised,bo_exploitation,3.0,0.01,map50,0.7355
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,map50,0.7668
yolo11n,A_unfinetuned,baseline,0.0,0.0,map50,0.0004
yolo11n,A_unfinetuned,bo_exploration,3.0,0.5,map50,0.7307
yolo11n,A_unfinetuned,bo_exploitation,3.0,0.34,map50,0.7236
yolo11n,A_unfinetuned,grid_search,4.0,0.5,map50,0.7586
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,map50,0.0002
yolo11n,B_finetuned_unsupervised,bo_exploration,4.0,0.0,map50,0.7435
yolo11n,B_finetuned_unsupervised,bo_exploitation,2.0,0.43,map50,0.499
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,map50,0.7255
yolo11n,C_finetuned_supervised,bo_exploration,4.0,0.0,map50,0.7435
yolo11n,C_finetuned_supervised,bo_exploitation,3.0,0.15,map50,0.698
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,map50,0.7435
yolo11m,A_unfinetuned,baseline,0.0,0.0,map50,0.0006
yolo11m,A_unfinetuned,bo_exploration,3.0,0.0,map50,0.5581
yolo11m,A_unfinetuned,bo_exploitation,3.0,0.38,map50,0.5636
yolo11m,A_unfinetuned,grid_search,4.0,0.5,map50,0.5822
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,map50,0.0006
yolo11m,B_finetuned_unsupervised,bo_exploration,2.0,0.21,map50,0.6166
yolo11m,B_finetuned_unsupervised,bo_exploitation,3.0,0.44,map50,0.7427
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,map50,0.7528
yolo11m,C_finetuned_supervised,bo_exploration,4.0,0.0,map50,0.7691
yolo11m,C_finetuned_supervised,bo_exploitation,3.0,0.19,map50,0.7424
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,map50,0.7691
yolo11n,A_unfinetuned,baseline,0.0,0.0,map50,0.0002
yolo11n,A_unfinetuned,bo_exploration,3.0,0.42,map50,0.7188
yolo11n,A_unfinetuned,bo_exploitation,3.0,0.3,map50,0.7332
yolo11n,A_unfinetuned,grid_search,4.0,0.5,map50,0.7548
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,map50,0.0001
yolo11n,B_finetuned_unsupervised,bo_exploration,3.0,0.07,map50,0.6986
yolo11n,B_finetuned_unsupervised,bo_exploitation,3.0,0.38,map50,0.6933
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,map50,0.7306
yolo11n,C_finetuned_supervised,bo_exploration,3.0,0.18,map50,0.7004
yolo11n,C_finetuned_supervised,bo_exploitation,3.0,0.17,map50,0.7007
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,map50,0.7492
yolo11m,A_unfinetuned,baseline,0.0,0.0,map50,0.0002
yolo11m,A_unfinetuned,bo_exploration,3.0,0.46,map50,0.7263
yolo11n,A_unfinetuned,baseline,0.0,0.0,map50,0.0
yolo11n,A_unfinetuned,bo_exploration,2.0,0.45,map50,0.5293
yolo11n,A_unfinetuned,bo_exploitation,4.0,0.44,map50,0.7464
yolo11n,A_unfinetuned,grid_search,4.0,0.5,map50,0.7421
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,map50,0.0002
yolo11n,B_finetuned_unsupervised,bo_exploration,3.0,0.25,map50,0.6963
yolo11n,B_finetuned_unsupervised,bo_exploitation,3.0,0.39,map50,0.689
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,map50,0.7248
yolo11n,C_finetuned_supervised,bo_exploration,3.0,0.13,map50,0.6953
yolo11n,C_finetuned_supervised,bo_exploitation,2.0,0.11,map50,0.5144
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,map50,0.7428
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,map50,0.0013
rtdetr-l,A_unfinetuned,bo_exploration,3.0,0.19,map50,0.6141
rtdetr-l,A_unfinetuned,bo_exploitation,3.0,0.49,map50,0.627
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,map50,0.6677
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,map50,0.0003
rtdetr-l,B_finetuned_unsupervised,bo_exploration,3.0,0.34,map50,0.6144
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,3.0,0.38,map50,0.6148
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,map50,0.6567
rtdetr-l,C_finetuned_supervised,bo_exploration,2.0,0.34,map50,0.4163
rtdetr-l,C_finetuned_supervised,bo_exploitation,2.0,0.16,map50,0.4134
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,map50,0.6588
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,map50,0.0008
rtdetr-l,A_unfinetuned,bo_exploration,2.0,0.16,map50,0.292
rtdetr-l,A_unfinetuned,bo_exploitation,3.0,0.26,map50,0.5209
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,map50,0.5838
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,map50,0.0003
rtdetr-l,B_finetuned_unsupervised,bo_exploration,3.0,0.43,map50,0.5585
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,3.0,0.47,map50,0.5582
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,map50,0.6051
rtdetr-l,C_finetuned_supervised,bo_exploration,2.0,0.0,map50,0.3801
rtdetr-l,C_finetuned_supervised,bo_exploitation,3.0,0.08,map50,0.5622
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,map50,0.6107
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,map50,0.0
rtdetr-l,A_unfinetuned,bo_exploration,4.0,0.3,map50,0.6395
rtdetr-l,A_unfinetuned,bo_exploitation,2.0,0.23,map50,0.3735
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,map50,0.6417
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,map50,0.0
rtdetr-l,B_finetuned_unsupervised,bo_exploration,2.0,0.26,map50,0.59
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,3.0,0.34,map50,0.7678
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,map50,0.7961
rtdetr-l,C_finetuned_supervised,bo_exploration,3.0,0.5,map50,0.7688
rtdetr-l,C_finetuned_supervised,bo_exploitation,3.0,0.28,map50,0.7695
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,map50,0.8038
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,map50,0.0
rtdetr-l,A_unfinetuned,bo_exploration,3.0,0.2,map50,0.6629
rtdetr-l,A_unfinetuned,bo_exploitation,2.0,0.23,map50,0.4486
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,map50,0.7047
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,map50,0.0003
rtdetr-l,B_finetuned_unsupervised,bo_exploration,3.0,0.02,map50,0.6916
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,3.0,0.45,map50,0.69
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,map50,0.7311
rtdetr-l,C_finetuned_supervised,bo_exploration,4.0,0.0,map50,0.7368
rtdetr-l,C_finetuned_supervised,bo_exploitation,4.0,0.04,map50,0.7292
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.5,map50,0.7311
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,map50,0.001
rtdetr-l,A_unfinetuned,bo_exploration,3.0,0.26,map50,0.5664
rtdetr-l,A_unfinetuned,bo_exploitation,2.0,0.3,map50,0.4182
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,map50,0.611
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,map50,0.0
rtdetr-l,B_finetuned_unsupervised,bo_exploration,3.0,0.05,map50,0.6319
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,3.0,0.47,map50,0.6319
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,map50,0.6634
rtdetr-l,C_finetuned_supervised,bo_exploration,4.0,0.0,map50,0.6662
rtdetr-l,C_finetuned_supervised,bo_exploitation,3.0,0.02,map50,0.6339
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,map50,0.6662
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,map50,0.0069
rtdetr-l,A_unfinetuned,bo_exploration,3.0,0.29,map50,0.5598
rtdetr-l,A_unfinetuned,bo_exploitation,3.0,0.22,map50,0.5571
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,map50,0.5781
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,map50,0.004
rtdetr-l,B_finetuned_unsupervised,bo_exploration,4.0,0.0,map50,0.4918
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,2.0,0.31,map50,0.2621
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,map50,0.4582
rtdetr-l,C_finetuned_supervised,bo_exploration,3.0,0.01,map50,0.4186
rtdetr-l,C_finetuned_supervised,bo_exploitation,2.0,0.1,map50,0.2784
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.25,map50,0.4742
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,map50,0.0
rtdetr-l,A_unfinetuned,bo_exploration,4.0,0.5,map50,0.6895
rtdetr-l,A_unfinetuned,bo_exploitation,3.0,0.47,map50,0.618
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,map50,0.6895
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,map50,0.0002
rtdetr-l,B_finetuned_unsupervised,bo_exploration,2.0,0.4,map50,0.4135
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,3.0,0.43,map50,0.6274
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,map50,0.6773
rtdetr-l,C_finetuned_supervised,bo_exploration,3.0,0.0,map50,0.622
rtdetr-l,C_finetuned_supervised,bo_exploitation,3.0,0.19,map50,0.6291
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,map50,0.6862
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,map50,0.0017
rtdetr-l,A_unfinetuned,bo_exploration,3.0,0.26,map50,0.5575
rtdetr-l,A_unfinetuned,bo_exploitation,3.0,0.07,map50,0.5621
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,map50,0.5889
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,map50,0.0134
rtdetr-l,B_finetuned_unsupervised,bo_exploration,3.0,0.32,map50,0.5149
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,3.0,0.09,map50,0.5225
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,map50,0.573
rtdetr-l,C_finetuned_supervised,bo_exploration,3.0,0.22,map50,0.5206
rtdetr-l,C_finetuned_supervised,bo_exploitation,3.0,0.1,map50,0.5283
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,map50,0.6035
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,map50,0.0008
rtdetr-l,A_unfinetuned,bo_exploration,2.0,0.29,map50,0.4758
rtdetr-l,A_unfinetuned,bo_exploitation,3.0,0.37,map50,0.6335
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,map50,0.6584
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,map50,0.0003
yolo11n,B_finetuned_unsupervised,bo_exploration,3.0,0.46,map50,0.6704
yolo11n,B_finetuned_unsupervised,bo_exploitation,3.0,0.36,map50,0.6697
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,map50,0.7081
yolo11n,C_finetuned_supervised,bo_exploration,2.0,0.21,map50,0.5129
yolo11n,C_finetuned_supervised,bo_exploitation,3.0,0.13,map50,0.6796
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,map50,0.7292
yolo11m,A_unfinetuned,baseline,0.0,0.0,map50,0.0003
yolo11m,A_unfinetuned,bo_exploration,2.0,0.47,map50,0.5096
yolo11m,A_unfinetuned,bo_exploitation,3.0,0.41,map50,0.6447
yolo11m,A_unfinetuned,grid_search,4.0,0.5,map50,0.6643
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,map50,0.0003
yolo11m,B_finetuned_unsupervised,bo_exploration,3.0,0.42,map50,0.7095
yolo11m,B_finetuned_unsupervised,bo_exploitation,3.0,0.13,map50,0.7132
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,map50,0.7259
yolo11m,C_finetuned_supervised,bo_exploration,4.0,0.0,map50,0.7386
yolo11m,C_finetuned_supervised,bo_exploitation,4.0,0.5,map50,0.7259
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,map50,0.7386
yolo11n,A_unfinetuned,baseline,0.0,0.0,map50,0.0
yolo11n,A_unfinetuned,bo_exploration,3.0,0.02,map50,0.7462
yolo11n,A_unfinetuned,bo_exploitation,3.0,0.18,map50,0.7472
yolo11n,A_unfinetuned,grid_search,4.0,0.5,map50,0.7774
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,map50,0.0007
yolo11n,B_finetuned_unsupervised,bo_exploration,4.0,0.5,map50,0.7595
yolo11n,B_finetuned_unsupervised,bo_exploitation,2.0,0.04,map50,0.5649
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,map50,0.7595
yolo11n,C_finetuned_supervised,bo_exploration,4.0,0.0,map50,0.7792
yolo11n,C_finetuned_supervised,bo_exploitation,3.0,0.0,map50,0.7267
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,map50,0.7792
yolo11m,A_unfinetuned,baseline,0.0,0.0,map50,0.0016
yolo11m,A_unfinetuned,bo_exploration,3.0,0.28,map50,0.705
yolo11m,A_unfinetuned,bo_exploitation,3.0,0.06,map50,0.7111
yolo11m,A_unfinetuned,grid_search,4.0,0.5,map50,0.7137
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,map50,0.0006
yolo11m,B_finetuned_unsupervised,bo_exploration,3.0,0.48,map50,0.7416
yolo11m,B_finetuned_unsupervised,bo_exploitation,3.0,0.5,map50,0.7422
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,map50,0.7529
yolo11m,C_finetuned_supervised,bo_exploration,3.0,0.32,map50,0.7435
yolo11m,C_finetuned_supervised,bo_exploitation,3.0,0.11,map50,0.7445
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,map50,0.769
yolo11n,A_unfinetuned,baseline,0.0,0.0,map50,0.0003
yolo11n,A_unfinetuned,bo_exploration,3.0,0.38,map50,0.7024
yolo11n,A_unfinetuned,bo_exploitation,2.0,0.02,map50,0.5545
yolo11n,A_unfinetuned,grid_search,4.0,0.5,map50,0.7291
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,map50,0.0007
yolo11n,B_finetuned_unsupervised,bo_exploration,2.0,0.25,map50,0.565
yolo11n,B_finetuned_unsupervised,bo_exploitation,3.0,0.42,map50,0.7204
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,map50,0.7595
yolo11n,C_finetuned_supervised,bo_exploration,2.0,0.14,map50,0.5656
yolo11n,C_finetuned_supervised,bo_exploitation,3.0,0.48,map50,0.7241
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,map50,0.7792
yolo11m,A_unfinetuned,baseline,0.0,0.0,map50,0.0012
yolo11m,A_unfinetuned,bo_exploration,3.0,0.32,map50,0.6859
yolo11m,A_unfinetuned,bo_exploitation,3.0,0.18,map50,0.692
yolo11m,A_unfinetuned,grid_search,4.0,0.5,map50,0.7005
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,map50,0.0006
yolo11m,B_finetuned_unsupervised,bo_exploration,3.0,0.47,map50,0.7412
yolo11m,B_finetuned_unsupervised,bo_exploitation,3.0,0.02,map50,0.7462
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,map50,0.7529
yolo11m,C_finetuned_supervised,bo_exploration,3.0,0.0,map50,0.7355
yolo11m,C_finetuned_supervised,bo_exploitation,2.0,0.33,map50,0.6169
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,map50,0.769
yolo11n,A_unfinetuned,baseline,0.0,0.0,map50,0.0
yolo11n,A_unfinetuned,bo_exploration,2.0,0.42,map50,0.3947
yolo11n,A_unfinetuned,bo_exploitation,3.0,0.35,map50,0.6121
yolo11n,A_unfinetuned,grid_search,4.0,0.5,map50,0.6775
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,map50,0.0
yolo11n,B_finetuned_unsupervised,bo_exploration,4.0,0.0,map50,0.784
yolo11n,B_finetuned_unsupervised,bo_exploitation,3.0,0.46,map50,0.7255
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,map50,0.7612
yolo11n,C_finetuned_supervised,bo_exploration,4.0,0.5,map50,0.7612
yolo11n,C_finetuned_supervised,bo_exploitation,2.0,0.0,map50,0.5961
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,map50,0.784
yolo11m,A_unfinetuned,baseline,0.0,0.0,map50,0.0004
yolo11m,A_unfinetuned,bo_exploration,4.0,0.0,map50,0.6758
yolo11m,A_unfinetuned,bo_exploitation,3.0,0.12,map50,0.6095
yolo11m,A_unfinetuned,grid_search,4.0,0.5,map50,0.6509
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,map50,0.0006
yolo11m,B_finetuned_unsupervised,bo_exploration,3.0,0.34,map50,0.741
yolo11m,B_finetuned_unsupervised,bo_exploitation,2.0,0.34,map50,0.6182
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,map50,0.7524
yolo11m,C_finetuned_supervised,bo_exploration,2.0,0.44,map50,0.6166
yolo11m,C_finetuned_supervised,bo_exploitation,3.0,0.17,map50,0.743
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,map50,0.7684
yolo11n,A_unfinetuned,baseline,0.0,0.0,map50,0.0
yolo11n,A_unfinetuned,bo_exploration,4.0,0.41,map50,0.7685
yolo11n,A_unfinetuned,bo_exploitation,2.0,0.37,map50,0.5018
yolo11n,A_unfinetuned,grid_search,4.0,0.5,map50,0.77
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,map50,0.0002
yolo11n,B_finetuned_unsupervised,bo_exploration,3.0,0.07,map50,0.6918
yolo11n,B_finetuned_unsupervised,bo_exploitation,2.0,0.22,map50,0.4981
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,map50,0.7227
yolo11n,C_finetuned_supervised,bo_exploration,2.0,0.3,map50,0.5186
yolo11n,C_finetuned_supervised,bo_exploitation,3.0,0.16,map50,0.6932
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,map50,0.7411
yolo11m,A_unfinetuned,baseline,0.0,0.0,map50,0.0
yolo11m,A_unfinetuned,bo_exploration,3.0,0.34,map50,0.7268
yolo11m,A_unfinetuned,bo_exploitation,3.0,0.06,map50,0.7351
yolo11m,A_unfinetuned,grid_search,4.0,0.5,map50,0.7444
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,map50,0.0006
yolo11m,B_finetuned_unsupervised,bo_exploration,3.0,0.0,map50,0.735
yolo11m,B_finetuned_unsupervised,bo_exploitation,3.0,0.39,map50,0.7408
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,map50,0.7525
yolo11m,C_finetuned_supervised,bo_exploration,3.0,0.12,map50,0.7455
yolo11m,C_finetuned_supervised,bo_exploitation,2.0,0.0,map50,0.6311
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,map50,0.7687
yolo11n,A_unfinetuned,baseline,0.0,0.0,map50,0.0012
yolo11n,A_unfinetuned,bo_exploration,3.0,0.36,map50,0.7351
yolo11n,A_unfinetuned,bo_exploitation,4.0,0.3,map50,0.7596
yolo11n,A_unfinetuned,grid_search,4.0,0.5,map50,0.7596
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,map50,0.0007
yolo11n,B_finetuned_unsupervised,bo_exploration,3.0,0.5,map50,0.7277
yolo11n,B_finetuned_unsupervised,bo_exploitation,3.0,0.35,map50,0.7242
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,map50,0.7593
yolo11n,C_finetuned_supervised,bo_exploration,3.0,0.0,map50,0.7263
yolo11n,C_finetuned_supervised,bo_exploitation,4.0,0.23,map50,0.7631
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,map50,0.7789
yolo11m,A_unfinetuned,baseline,0.0,0.0,map50,0.0011
yolo11m,A_unfinetuned,bo_exploration,3.0,0.33,map50,0.6974
yolo11m,A_unfinetuned,bo_exploitation,3.0,0.04,map50,0.7065
yolo11m,A_unfinetuned,grid_search,4.0,0.5,map50,0.696
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,map50,0.0004
yolo11m,B_finetuned_unsupervised,bo_exploration,2.0,0.42,map50,0.6101
yolo11m,B_finetuned_unsupervised,bo_exploitation,3.0,0.16,map50,0.7444
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,map50,0.7526
yolo11m,C_finetuned_supervised,bo_exploration,2.0,0.28,map50,0.6214
yolo11m,C_finetuned_supervised,bo_exploitation,3.0,0.01,map50,0.7393
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,map50,0.7686
yolo11n,A_unfinetuned,baseline,0.0,0.0,map50,0.0005
yolo11n,A_unfinetuned,bo_exploration,3.0,0.5,map50,0.7121
yolo11n,A_unfinetuned,bo_exploitation,3.0,0.42,map50,0.6933
yolo11n,A_unfinetuned,grid_search,4.0,0.5,map50,0.7649
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,map50,0.0001
yolo11n,B_finetuned_unsupervised,bo_exploration,3.0,0.5,map50,0.6927
yolo11n,B_finetuned_unsupervised,bo_exploitation,2.0,0.5,map50,0.5245
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,map50,0.7287
yolo11n,C_finetuned_supervised,bo_exploration,4.0,0.0,map50,0.7491
yolo11n,C_finetuned_supervised,bo_exploitation,3.0,0.23,map50,0.6978
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,map50,0.7491
yolo11m,A_unfinetuned,baseline,0.0,0.0,map50,0.0002
