model,cat,strategy,divider,overlap,met,score
yolo11n,C_finetuned_supervised,bo_exploration,3.0,-0.12,time_inference,24.37
yolo11n,C_finetuned_supervised,bo_exploitation,4.0,0.56,time_inference,65.32
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,time_inference,27.5
yolo11m,A_unfinetuned,baseline,0.0,0.0,time_inference,3.5
yolo11m,A_unfinetuned,bo_exploration,2.0,0.61,time_inference,37.8
yolo11m,A_unfinetuned,bo_exploitation,4.0,0.36,time_inference,41.94
yolo11m,A_unfinetuned,grid_search,4.0,0.5,time_inference,76.88
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,time_inference,3.35
yolo11m,B_finetuned_unsupervised,bo_exploration,4.0,0.62,time_inference,68.51
yolo11m,B_finetuned_unsupervised,bo_exploitation,1.0,0.27,time_inference,6.38
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,time_inference,68.28
yolo11m,C_finetuned_supervised,bo_exploration,4.0,-0.12,time_inference,28.02
yolo11m,C_finetuned_supervised,bo_exploitation,3.0,0.11,time_inference,26.21
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,time_inference,28.03
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,time_inference,4.98
rtdetr-l,A_unfinetuned,bo_exploration,2.0,0.5,time_inference,46.18
rtdetr-l,A_unfinetuned,bo_exploitation,2.0,0.07,time_inference,22.57
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,time_inference,113.1
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,time_inference,3.65
rtdetr-l,B_finetuned_unsupervised,bo_exploration,3.0,0.62,time_inference,71.4
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,4.0,0.46,time_inference,115.61
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,time_inference,115.19
rtdetr-l,C_finetuned_supervised,bo_exploration,3.0,0.02,time_inference,37.34
rtdetr-l,C_finetuned_supervised,bo_exploitation,2.0,0.19,time_inference,36.76
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,time_inference,46.09
yolo11n,A_unfinetuned,baseline,0.0,0.0,time_inference,3.64
yolo11n,A_unfinetuned,bo_exploration,2.0,0.18,time_inference,31.18
yolo11n,A_unfinetuned,bo_exploitation,3.0,0.43,time_inference,53.79
yolo11n,A_unfinetuned,grid_search,4.0,0.5,time_inference,72.54
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,time_inference,2.84
yolo11n,B_finetuned_unsupervised,bo_exploration,4.0,0.49,time_inference,65.35
yolo11n,B_finetuned_unsupervised,bo_exploitation,1.0,0.18,time_inference,5.0
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,time_inference,65.61
yolo11n,C_finetuned_supervised,bo_exploration,3.0,0.18,time_inference,29.56
yolo11n,C_finetuned_supervised,bo_exploitation,3.0,0.3,time_inference,29.54
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,time_inference,26.54
yolo11m,A_unfinetuned,baseline,0.0,0.0,time_inference,3.66
yolo11m,A_unfinetuned,bo_exploration,4.0,0.45,time_inference,75.87
yolo11m,A_unfinetuned,bo_exploitation,4.0,0.18,time_inference,41.49
yolo11m,A_unfinetuned,grid_search,4.0,0.5,time_inference,75.89
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,time_inference,3.26
yolo11m,B_finetuned_unsupervised,bo_exploration,2.0,0.55,time_inference,38.1
yolo11m,B_finetuned_unsupervised,bo_exploitation,4.0,0.45,time_inference,72.29
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,time_inference,70.99
yolo11m,C_finetuned_supervised,bo_exploration,3.0,0.57,time_inference,51.93
yolo11m,C_finetuned_supervised,bo_exploitation,4.0,0.09,time_inference,29.24
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,time_inference,29.14
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,time_inference,4.79
rtdetr-l,A_unfinetuned,bo_exploration,3.0,-0.05,time_inference,36.62
rtdetr-l,A_unfinetuned,bo_exploitation,3.0,0.47,time_inference,71.28
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,time_inference,111.6
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,time_inference,5.92
rtdetr-l,B_finetuned_unsupervised,bo_exploration,4.0,0.55,time_inference,115.36
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,4.0,0.09,time_inference,44.69
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,time_inference,115.26
rtdetr-l,C_finetuned_supervised,bo_exploration,3.0,-0.12,time_inference,38.52
rtdetr-l,C_finetuned_supervised,bo_exploitation,3.0,-0.03,time_inference,38.56
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,time_inference,46.33
yolo11n,A_unfinetuned,baseline,0.0,0.0,time_inference,3.03
yolo11n,A_unfinetuned,bo_exploration,4.0,0.45,time_inference,74.74
yolo11n,A_unfinetuned,bo_exploitation,3.0,0.03,time_inference,27.83
yolo11n,A_unfinetuned,grid_search,4.0,0.5,time_inference,74.8
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,time_inference,4.13
yolo11n,B_finetuned_unsupervised,bo_exploration,4.0,0.62,time_inference,65.74
yolo11n,B_finetuned_unsupervised,bo_exploitation,4.0,0.58,time_inference,65.73
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,time_inference,65.76
yolo11n,C_finetuned_supervised,bo_exploration,1.0,0.02,time_inference,4.88
yolo11n,C_finetuned_supervised,bo_exploitation,4.0,0.08,time_inference,26.63
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,time_inference,26.55
yolo11m,A_unfinetuned,baseline,0.0,0.0,time_inference,3.25
yolo11m,A_unfinetuned,bo_exploration,4.0,-0.12,time_inference,29.04
yolo11m,A_unfinetuned,bo_exploitation,2.0,0.53,time_inference,35.62
yolo11m,A_unfinetuned,grid_search,4.0,0.5,time_inference,70.62
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,time_inference,3.3
yolo11m,B_finetuned_unsupervised,bo_exploration,2.0,0.21,time_inference,30.11
yolo11m,B_finetuned_unsupervised,bo_exploitation,4.0,-0.1,time_inference,28.26
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,time_inference,69.35
yolo11m,C_finetuned_supervised,bo_exploration,4.0,0.09,time_inference,28.49
yolo11m,C_finetuned_supervised,bo_exploitation,2.0,0.28,time_inference,30.35
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,time_inference,28.51
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,time_inference,4.24
rtdetr-l,A_unfinetuned,bo_exploration,3.0,0.21,time_inference,43.55
rtdetr-l,A_unfinetuned,bo_exploitation,2.0,0.21,time_inference,37.13
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,time_inference,110.16
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,time_inference,4.13
rtdetr-l,B_finetuned_unsupervised,bo_exploration,3.0,0.62,time_inference,70.83
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,4.0,0.52,time_inference,110.61
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,time_inference,110.6
rtdetr-l,C_finetuned_supervised,bo_exploration,2.0,0.01,time_inference,21.36
yolo11n,A_unfinetuned,baseline,0.0,0.0,time_inference,3.06
yolo11n,A_unfinetuned,bo_exploration,3.0,0.55,time_inference,51.87
yolo11n,A_unfinetuned,bo_exploitation,3.0,0.14,time_inference,32.22
yolo11n,A_unfinetuned,grid_search,4.0,0.5,time_inference,69.74
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,time_inference,2.87
yolo11n,B_finetuned_unsupervised,bo_exploration,4.0,0.62,time_inference,65.43
yolo11n,B_finetuned_unsupervised,bo_exploitation,2.0,0.59,time_inference,32.45
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,time_inference,65.64
yolo11n,C_finetuned_supervised,bo_exploration,3.0,-0.01,time_inference,24.53
yolo11n,C_finetuned_supervised,bo_exploitation,3.0,0.4,time_inference,47.61
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,time_inference,26.5
yolo11m,A_unfinetuned,baseline,0.0,0.0,time_inference,3.84
yolo11m,A_unfinetuned,bo_exploration,3.0,0.34,time_inference,35.39
yolo11m,A_unfinetuned,bo_exploitation,2.0,0.45,time_inference,38.87
yolo11m,A_unfinetuned,grid_search,4.0,0.5,time_inference,77.97
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,time_inference,3.33
yolo11m,B_finetuned_unsupervised,bo_exploration,4.0,0.44,time_inference,68.13
yolo11m,B_finetuned_unsupervised,bo_exploitation,2.0,0.33,time_inference,29.72
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,time_inference,68.2
yolo11m,C_finetuned_supervised,bo_exploration,4.0,-0.12,time_inference,27.71
yolo11m,C_finetuned_supervised,bo_exploitation,3.0,0.31,time_inference,31.42
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,time_inference,27.63
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,time_inference,4.72
rtdetr-l,A_unfinetuned,bo_exploration,2.0,0.46,time_inference,44.89
rtdetr-l,A_unfinetuned,bo_exploitation,3.0,0.57,time_inference,72.95
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,time_inference,112.53
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,time_inference,3.68
rtdetr-l,B_finetuned_unsupervised,bo_exploration,4.0,0.62,time_inference,114.07
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,1.0,0.2,time_inference,7.1
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,time_inference,113.68
rtdetr-l,C_finetuned_supervised,bo_exploration,4.0,-0.12,time_inference,47.75
rtdetr-l,C_finetuned_supervised,bo_exploitation,4.0,-0.12,time_inference,47.74
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,time_inference,45.9
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,time_inference,4.34
rtdetr-l,A_unfinetuned,bo_exploration,4.0,0.54,time_inference,111.53
rtdetr-l,A_unfinetuned,bo_exploitation,3.0,0.44,time_inference,71.22
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,time_inference,111.71
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,time_inference,5.15
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,time_inference,4.57
rtdetr-l,A_unfinetuned,bo_exploration,3.0,-0.0,time_inference,37.24
rtdetr-l,A_unfinetuned,bo_exploitation,2.0,0.55,time_inference,45.29
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,time_inference,115.72
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,time_inference,4.03
rtdetr-l,B_finetuned_unsupervised,bo_exploration,4.0,0.62,time_inference,114.71
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,2.0,0.41,time_inference,43.9
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,time_inference,114.04
rtdetr-l,C_finetuned_supervised,bo_exploration,3.0,-0.07,time_inference,36.88
rtdetr-l,C_finetuned_supervised,bo_exploitation,2.0,0.36,time_inference,36.61
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,time_inference,44.17
yolo11n,A_unfinetuned,baseline,0.0,0.0,time_inference,2.95
yolo11n,A_unfinetuned,bo_exploration,4.0,0.62,time_inference,68.3
yolo11n,A_unfinetuned,bo_exploitation,3.0,-0.05,time_inference,25.27
yolo11n,A_unfinetuned,grid_search,4.0,0.5,time_inference,69.37
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,time_inference,2.84
yolo11n,B_finetuned_unsupervised,bo_exploration,4.0,0.62,time_inference,66.26
yolo11n,B_finetuned_unsupervised,bo_exploitation,3.0,0.17,time_inference,29.87
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,time_inference,65.63
yolo11n,C_finetuned_supervised,bo_exploration,3.0,-0.12,time_inference,24.5
yolo11n,C_finetuned_supervised,bo_exploitation,3.0,0.14,time_inference,29.65
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,time_inference,26.66
yolo11m,A_unfinetuned,baseline,0.0,0.0,time_inference,3.67
yolo11m,A_unfinetuned,bo_exploration,3.0,-0.05,time_inference,29.15
yolo11m,A_unfinetuned,bo_exploitation,3.0,0.29,time_inference,34.95
yolo11m,A_unfinetuned,grid_search,4.0,0.5,time_inference,76.23
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,time_inference,3.43
yolo11m,B_finetuned_unsupervised,bo_exploration,4.0,0.62,time_inference,69.61
yolo11n,A_unfinetuned,baseline,0.0,0.0,time_inference,3.66
yolo11n,A_unfinetuned,bo_exploration,4.0,0.62,time_inference,77.11
yolo11n,A_unfinetuned,bo_exploitation,3.0,0.47,time_inference,55.43
yolo11n,A_unfinetuned,grid_search,4.0,0.5,time_inference,76.96
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,time_inference,2.78
yolo11n,B_finetuned_unsupervised,bo_exploration,3.0,0.48,time_inference,48.7
yolo11n,B_finetuned_unsupervised,bo_exploitation,3.0,0.62,time_inference,47.74
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,time_inference,65.74
yolo11n,C_finetuned_supervised,bo_exploration,3.0,0.02,time_inference,24.47
yolo11n,C_finetuned_supervised,bo_exploitation,4.0,0.06,time_inference,26.52
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,time_inference,26.5
yolo11m,A_unfinetuned,baseline,0.0,0.0,time_inference,4.03
yolo11m,A_unfinetuned,bo_exploration,3.0,0.62,time_inference,54.54
yolo11m,A_unfinetuned,bo_exploitation,3.0,0.44,time_inference,54.66
yolo11m,A_unfinetuned,grid_search,4.0,0.5,time_inference,71.48
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,time_inference,3.44
yolo11m,B_finetuned_unsupervised,bo_exploration,4.0,0.61,time_inference,70.48
yolo11m,B_finetuned_unsupervised,bo_exploitation,3.0,0.62,time_inference,52.2
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,time_inference,70.71
yolo11m,C_finetuned_supervised,bo_exploration,4.0,-0.1,time_inference,29.06
yolo11m,C_finetuned_supervised,bo_exploitation,3.0,0.25,time_inference,32.76
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,time_inference,28.87
yolo11n,A_unfinetuned,baseline,0.0,0.0,time_inference,3.42
yolo11n,A_unfinetuned,bo_exploration,3.0,-0.12,time_inference,28.25
yolo11n,A_unfinetuned,bo_exploitation,3.0,0.47,time_inference,54.66
yolo11n,A_unfinetuned,grid_search,4.0,0.5,time_inference,77.64
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,time_inference,2.87
yolo11n,B_finetuned_unsupervised,bo_exploration,2.0,0.13,time_inference,27.17
yolo11n,B_finetuned_unsupervised,bo_exploitation,2.0,0.48,time_inference,32.1
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,time_inference,65.01
yolo11n,C_finetuned_supervised,bo_exploration,4.0,0.09,time_inference,26.41
yolo11n,C_finetuned_supervised,bo_exploitation,3.0,-0.12,time_inference,24.38
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,time_inference,26.39
yolo11m,A_unfinetuned,baseline,0.0,0.0,time_inference,3.58
yolo11m,A_unfinetuned,bo_exploration,3.0,0.62,time_inference,54.21
yolo11m,A_unfinetuned,bo_exploitation,3.0,0.49,time_inference,54.19
yolo11m,A_unfinetuned,grid_search,4.0,0.5,time_inference,76.31
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,time_inference,3.28
yolo11m,B_finetuned_unsupervised,bo_exploration,1.0,0.19,time_inference,6.35
yolo11m,B_finetuned_unsupervised,bo_exploitation,4.0,0.53,time_inference,67.79
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,time_inference,67.76
yolo11m,C_finetuned_supervised,bo_exploration,4.0,0.46,time_inference,67.51
yolo11m,C_finetuned_supervised,bo_exploitation,4.0,-0.12,time_inference,27.46
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,time_inference,27.47
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,time_inference,4.48
rtdetr-l,A_unfinetuned,bo_exploration,3.0,0.62,time_inference,71.21
rtdetr-l,A_unfinetuned,bo_exploitation,4.0,0.62,time_inference,111.19
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,time_inference,110.6
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,time_inference,4.07
rtdetr-l,B_finetuned_unsupervised,bo_exploration,3.0,0.57,time_inference,68.35
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,4.0,0.0,time_inference,42.05
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,time_inference,107.64
rtdetr-l,C_finetuned_supervised,bo_exploration,4.0,-0.12,time_inference,42.0
rtdetr-l,C_finetuned_supervised,bo_exploitation,4.0,0.52,time_inference,107.51
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,time_inference,41.85
yolo11n,A_unfinetuned,baseline,0.0,0.0,time_inference,3.33
yolo11n,A_unfinetuned,bo_exploration,4.0,0.62,time_inference,70.23
yolo11n,A_unfinetuned,bo_exploitation,4.0,0.13,time_inference,38.49
yolo11n,A_unfinetuned,grid_search,4.0,0.5,time_inference,70.36
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,time_inference,2.95
yolo11m,A_unfinetuned,baseline,0.0,0.0,time_inference,3.54
yolo11m,A_unfinetuned,bo_exploration,4.0,0.62,time_inference,72.4
yolo11m,A_unfinetuned,bo_exploitation,3.0,0.26,time_inference,32.86
yolo11m,A_unfinetuned,grid_search,4.0,0.5,time_inference,72.48
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,time_inference,3.29
yolo11m,B_finetuned_unsupervised,bo_exploration,4.0,0.21,time_inference,37.44
yolo11m,B_finetuned_unsupervised,bo_exploitation,4.0,0.16,time_inference,37.39
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,time_inference,67.69
yolo11m,C_finetuned_supervised,bo_exploration,3.0,-0.0,time_inference,25.76
yolo11m,C_finetuned_supervised,bo_exploitation,2.0,0.14,time_inference,29.38
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,time_inference,27.46
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,time_inference,4.41
rtdetr-l,A_unfinetuned,bo_exploration,4.0,0.62,time_inference,111.03
rtdetr-l,A_unfinetuned,bo_exploitation,3.0,0.56,time_inference,70.53
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,time_inference,111.24
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,time_inference,5.28
rtdetr-l,B_finetuned_unsupervised,bo_exploration,3.0,0.46,time_inference,77.5
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,3.0,0.33,time_inference,47.69
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,time_inference,115.77
rtdetr-l,C_finetuned_supervised,bo_exploration,4.0,0.31,time_inference,62.2
rtdetr-l,C_finetuned_supervised,bo_exploitation,2.0,0.58,time_inference,49.46
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.5,time_inference,115.52
yolo11n,A_unfinetuned,baseline,0.0,0.0,time_inference,3.12
yolo11n,A_unfinetuned,bo_exploration,3.0,0.22,time_inference,32.56
yolo11n,A_unfinetuned,bo_exploitation,3.0,0.62,time_inference,52.26
yolo11n,A_unfinetuned,grid_search,4.0,0.5,time_inference,72.71
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,time_inference,2.76
yolo11n,B_finetuned_unsupervised,bo_exploration,3.0,0.62,time_inference,47.63
yolo11n,B_finetuned_unsupervised,bo_exploitation,2.0,0.26,time_inference,27.46
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,time_inference,65.81
yolo11n,C_finetuned_supervised,bo_exploration,2.0,0.36,time_inference,27.3
yolo11n,C_finetuned_supervised,bo_exploitation,2.0,0.2,time_inference,27.26
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,time_inference,26.42
yolo11m,A_unfinetuned,baseline,0.0,0.0,time_inference,3.88
yolo11m,A_unfinetuned,bo_exploration,4.0,0.62,time_inference,75.48
yolo11m,A_unfinetuned,bo_exploitation,3.0,0.44,time_inference,57.29
yolo11m,A_unfinetuned,grid_search,4.0,0.5,time_inference,75.51
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,time_inference,3.42
yolo11m,B_finetuned_unsupervised,bo_exploration,4.0,0.62,time_inference,69.24
yolo11m,B_finetuned_unsupervised,bo_exploitation,4.0,0.21,time_inference,38.19
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,time_inference,69.2
yolo11m,C_finetuned_supervised,bo_exploration,3.0,-0.06,time_inference,26.34
yolo11m,C_finetuned_supervised,bo_exploitation,1.0,0.56,time_inference,6.54
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,time_inference,28.1
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,time_inference,4.83
rtdetr-l,A_unfinetuned,bo_exploration,4.0,0.62,time_inference,110.88
rtdetr-l,A_unfinetuned,bo_exploitation,3.0,0.52,time_inference,71.3
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,time_inference,111.11
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,time_inference,4.49
rtdetr-l,B_finetuned_unsupervised,bo_exploration,3.0,-0.06,time_inference,36.69
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,3.0,0.03,time_inference,36.7
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,time_inference,110.8
rtdetr-l,C_finetuned_supervised,bo_exploration,4.0,-0.05,time_inference,43.49
rtdetr-l,C_finetuned_supervised,bo_exploitation,1.0,0.2,time_inference,8.89
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,time_inference,43.44
yolo11n,A_unfinetuned,baseline,0.0,0.0,time_inference,3.06
yolo11n,A_unfinetuned,bo_exploration,3.0,0.24,time_inference,35.19
yolo11n,A_unfinetuned,bo_exploitation,2.0,0.15,time_inference,31.09
yolo11n,A_unfinetuned,grid_search,4.0,0.5,time_inference,83.56
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,time_inference,2.84
yolo11n,B_finetuned_unsupervised,bo_exploration,4.0,0.62,time_inference,65.49
yolo11n,B_finetuned_unsupervised,bo_exploitation,3.0,0.52,time_inference,47.64
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,time_inference,65.53
yolo11n,C_finetuned_supervised,bo_exploration,3.0,-0.05,time_inference,24.53
yolo11n,C_finetuned_supervised,bo_exploitation,3.0,0.35,time_inference,29.55
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,time_inference,26.48
yolo11m,A_unfinetuned,baseline,0.0,0.0,time_inference,4.35
yolo11m,A_unfinetuned,bo_exploration,4.0,0.62,time_inference,77.51
yolo11m,A_unfinetuned,bo_exploitation,2.0,0.54,time_inference,39.48
yolo11m,A_unfinetuned,grid_search,4.0,0.5,time_inference,77.62
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,time_inference,3.28
yolo11m,B_finetuned_unsupervised,bo_exploration,1.0,0.35,time_inference,6.38
yolo11m,B_finetuned_unsupervised,bo_exploitation,3.0,0.45,time_inference,51.09
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,time_inference,69.45
yolo11m,C_finetuned_supervised,bo_exploration,3.0,0.45,time_inference,51.05
